조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,근로채용형태명,삶의질변화평가값,삶의질미래전망값
20220518,M,40대,부산광역시,400만원초과700만원이하,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,F,40대,경기도,모름/무응답,전업주부,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,서울특별시,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,40대,경상남도,모름/무응답,정규직근로자,약간 부정적,약간 부정적
20220518,F,40대,경기도,700만원초과,정규직근로자,약간 부정적,약간 부정적
20220518,M,40대,경상북도,모름/무응답,정규직근로자,비슷함/ 변화없음,약간 긍정적
20220518,F,40대,경기도,모름/무응답,비정규직/일용직근로자,약간 부정적,약간 부정적
20220518,F,40대,서울특별시,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,40대,부산광역시,400만원초과700만원이하,정규직근로자,약간 부정적,약간 부정적
20220518,M,40대,경기도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,전라북도,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,경기도,400만원초과700만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,울산광역시,400만원초과700만원이하,전업주부,비슷함/ 변화없음,약간 부정적
20220518,F,40대,경기도,200만원초과400만원이하,전업주부,약간 부정적,비슷함/ 변화없음
20220518,F,40대,서울특별시,400만원초과700만원이하,전업주부,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,40대,서울특별시,모름/무응답,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,광주광역시,200만원초과400만원이하,정규직근로자,비슷함/ 변화없음,약간 긍정적
20220518,F,40대,부산광역시,400만원초과700만원이하,전업주부,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,전라남도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,약간 부정적
20220518,F,40대,서울특별시,모름/무응답,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,40대,서울특별시,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,약간 부정적
20220518,F,40대,광주광역시,모름/무응답,무직/퇴직,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,강원도,700만원초과,정규직근로자,약간 긍정적,약간 긍정적
20220518,M,40대,울산광역시,모름/무응답,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,광주광역시,모름/무응답,사업자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,경기도,700만원초과,정규직근로자,비슷함/ 변화없음,약간 부정적
20220518,F,30대,충청남도,모름/무응답,정규직근로자,약간 부정적,매우 부정적
20220518,M,30대,인천광역시,모름/무응답,비정규직/일용직근로자,매우 부정적,매우 부정적
20220518,M,30대,강원도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,매우 긍정적
20220518,M,30대,서울특별시,400만원초과700만원이하,정규직근로자,매우 부정적,비슷함/ 변화없음
20220518,F,30대,경상남도,모름/무응답,전업주부,약간 긍정적,약간 부정적
20220518,M,30대,서울특별시,700만원초과,정규직근로자,약간 부정적,약간 부정적
20220518,F,30대,경상북도,400만원초과700만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,서울특별시,모름/무응답,비정규직/일용직근로자,약간 부정적,비슷함/ 변화없음
20220518,F,30대,대구광역시,200만원초과400만원이하,정규직근로자,비슷함/ 변화없음,약간 부정적
20220518,M,30대,경기도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,인천광역시,700만원초과,정규직근로자,약간 긍정적,약간 긍정적
20220518,F,30대,서울특별시,400만원초과700만원이하,전업주부,약간 부정적,약간 부정적
20220518,F,30대,경상남도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,대구광역시,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,제주특별자치도,모름/무응답,정규직근로자,매우 부정적,매우 부정적
20220518,F,30대,대전광역시,200만원초과400만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,서울특별시,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,경상남도,400만원초과700만원이하,사업자,약간 긍정적,약간 긍정적
20220518,M,30대,경기도,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,서울특별시,모름/무응답,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,서울특별시,200만원초과400만원이하,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,M,30대,경기도,700만원초과,정규직근로자,비슷함/ 변화없음,약간 긍정적
20220518,M,30대,경기도,모름/무응답,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,M,30대,인천광역시,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,서울특별시,700만원초과,정규직근로자,약간 긍정적,약간 긍정적
20220518,M,30대,서울특별시,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,서울특별시,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,경기도,700만원초과,정규직근로자,비슷함/ 변화없음,약간 긍정적
20220518,F,30대,서울특별시,400만원초과700만원이하,정규직근로자,약간 긍정적,약간 긍정적
20220518,M,30대,서울특별시,200만원초과400만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,경기도,700만원초과,정규직근로자,약간 긍정적,약간 긍정적
20220518,M,30대,경기도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,강원도,400만원초과700만원이하,비정규직/일용직근로자,비슷함/ 변화없음,약간 부정적
20220518,F,30대,경기도,200만원초과400만원이하,전업주부,약간 부정적,비슷함/ 변화없음
20220518,F,30대,울산광역시,모름/무응답,정규직근로자,매우 부정적,매우 부정적
20220518,M,30대,서울특별시,200만원초과400만원이하,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,F,30대,경기도,700만원초과,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,부산광역시,모름/무응답,무직/퇴직,매우 부정적,매우 부정적
20220518,M,20대,경기도,모름/무응답,학생,약간 부정적,비슷함/ 변화없음
20220518,M,50대,충청북도,모름/무응답,사업자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,부산광역시,200만원초과400만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,30대,전라북도,200만원초과400만원이하,정규직근로자,약간 긍정적,약간 긍정적
20220518,F,20대,서울특별시,200만원초과400만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,40대,경상북도,200만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,20대,서울특별시,700만원초과,사업자,매우 긍정적,매우 긍정적
20220518,M,60대,서울특별시,모름/무응답,무직/퇴직,약간 부정적,비슷함/ 변화없음
20220518,F,60대,경기도,700만원초과,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,60대,경상남도,400만원초과700만원이하,전업주부,약간 부정적,비슷함/ 변화없음
20220518,M,60대,서울특별시,700만원초과,무직/퇴직,약간 부정적,비슷함/ 변화없음
20220518,F,60대,인천광역시,200만원초과400만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,60대,부산광역시,200만원초과400만원이하,전업주부,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,60대,충청남도,400만원초과700만원이하,무직/퇴직,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,60대,경기도,400만원초과700만원이하,사업자,약간 부정적,약간 부정적
20220518,M,60대,경기도,400만원초과700만원이하,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,M,60대,서울특별시,700만원초과,정규직근로자,약간 부정적,약간 부정적
20220518,M,60대,경기도,200만원초과400만원이하,사업자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,60대,경기도,모름/무응답,비정규직/일용직근로자,비슷함/ 변화없음,약간 부정적
20220518,F,60대,경기도,400만원초과700만원이하,무직/퇴직,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,60대,서울특별시,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,60대,충청북도,모름/무응답,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,50대,서울특별시,모름/무응답,정규직근로자,약간 부정적,약간 부정적
20220518,F,50대,서울특별시,200만원초과400만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,50대,전라북도,모름/무응답,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,50대,충청남도,400만원초과700만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,50대,광주광역시,700만원초과,정규직근로자,비슷함/ 변화없음,매우 부정적
20220518,F,50대,서울특별시,400만원초과700만원이하,사업자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,50대,서울특별시,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,50대,서울특별시,700만원초과,전업주부,비슷함/ 변화없음,약간 부정적
20220518,M,50대,부산광역시,모름/무응답,사업자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,50대,강원도,200만원초과400만원이하,비정규직/일용직근로자,약간 부정적,매우 부정적
20220518,M,50대,부산광역시,모름/무응답,사업자,약간 부정적,약간 부정적
20220518,M,50대,세종특별자치시,400만원초과700만원이하,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,M,40대,인천광역시,모름/무응답,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,40대,강원도,모름/무응답,전업주부,약간 부정적,약간 부정적
20220518,F,40대,경기도,400만원초과700만원이하,정규직근로자,약간 부정적,약간 부정적
20220518,M,40대,충청북도,200만원초과400만원이하,비정규직/일용직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,M,40대,경기도,400만원초과700만원이하,정규직근로자,매우 부정적,약간 부정적
20220518,M,40대,인천광역시,200만원초과400만원이하,정규직근로자,매우 부정적,매우 부정적
20220518,M,40대,대전광역시,400만원초과700만원이하,사업자,약간 부정적,비슷함/ 변화없음
20220518,M,40대,전라북도,모름/무응답,사업자,약간 부정적,약간 부정적
20220518,M,40대,경기도,700만원초과,정규직근로자,약간 부정적,약간 긍정적
20220518,M,40대,경상북도,모름/무응답,정규직근로자,약간 부정적,비슷함/ 변화없음
20220518,M,40대,대구광역시,모름/무응답,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,전라북도,200만원초과400만원이하,정규직근로자,약간 부정적,약간 부정적
20220518,F,30대,경기도,400만원초과700만원이하,정규직근로자,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,제주특별자치도,200만원초과400만원이하,전업주부,비슷함/ 변화없음,비슷함/ 변화없음
20220518,F,30대,서울특별시,200만원초과400만원이하,전업주부,비슷함/ 변화없음,약간 긍정적
